painting,image,iconclass
http://www.wikidata.org/entity/Q28071248,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Pacher%20-%20St.%20Andrew%2C%20left%20wing%20from%20an%20altarpiece%20%28exterior%29%2C%20St.%20Korbinian%2C%20right%202007%20CKS%2007530%200021%20%28cropped%29.jpg,11H
http://www.wikidata.org/entity/Q28073501,http://commons.wikimedia.org/wiki/Special:FilePath/Sts%20Agilulf%20of%20Cologne%20and%20Agritius%20of%20Trier%20NK2610.jpg,11H
http://www.wikidata.org/entity/Q28073536,http://commons.wikimedia.org/wiki/Special:FilePath/School%20of%20Antwerp%20-%20Saint%20Bartholomew%20H0027-L04513379.jpg,11H
http://www.wikidata.org/entity/Q28073538,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20Frankfurt%2C%20Two%20Saints%2C%20St.%20Odilia%20and%20St.%20Cecilia%2C%20ca.%201503%E2%80%931506%2C%20oil%20on%20panel%2C%2044%201-2%20x%2026%203-4%20in.%2C%20Historisches%20Museum%2C%20Frankfurt..jpg,11H
http://www.wikidata.org/entity/Q28073676,http://commons.wikimedia.org/wiki/Special:FilePath/Meester%20van%20de%20Kruisiging%20te%20Antwerpen%20atelier%20van%20Adriaen%20van%20Overbeke%20-%20De%20Mis%20van%20de%20H.%20Gregorius%20%28voorzijde%20luiken%29%2C%20de%20nederdaling%20van%20de%20H.%20Geest%20%28achterzijde%20linkerlui%20-%20777%20-%20Hermann%20G%C3%B6ring%20Collection.jpg,11H
http://www.wikidata.org/entity/Q28074210,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Provoost%20-%20Dominicus%20-%200521%20A%20-%20Rijksmuseum%20Twenthe.jpg,11H
http://www.wikidata.org/entity/Q28074305,http://commons.wikimedia.org/wiki/Special:FilePath/Anonym%20%28deutsch%29%28k%C3%B6lnisch%29%20%28um%201350%29%20-%20Ein%20kleiner%20Altarfl%C3%BCgel%20mit%20Heiligen%20und%20zwei%20Szenen%20-%201330%20a%20-%20b%20-%20F%C3%BChrermuseum.jpg,11H
http://www.wikidata.org/entity/Q28094172,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Battista%20Bertucci%20-%20Saint%20Thomas%20Aquinas%20-%2064.34%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094308,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20di%20Paolo%20-%20Saint%20John%20the%20Baptist%20-%2053.2%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094484,http://commons.wikimedia.org/wiki/Special:FilePath/Sano%20di%20Pietro%20-%20Virgin%20and%20Child%20with%20Saints%20Jerome%20and%20Bernardino%20of%20Siena%20and%20Six%20Angels%20-%2044.572%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094502,http://commons.wikimedia.org/wiki/Special:FilePath/Allegretto%20Nuzi%20-%20Saints%20and%20Angels%20-%2044.569%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094506,http://commons.wikimedia.org/wiki/Special:FilePath/Allegretto%20Nuzi%20-%20Saints%20and%20Angels%20-%2044.568%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094525,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20da%20Firenze%20-%20Saint%20Nicholas%20of%20Bari%20-%2044.559%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28094541,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20-%20Saint%20Anthony%20Abbot%20Shunning%20the%20Mass%20of%20Gold%20-%2044.550%20-%20Museum%20of%20Fine%20Arts.jpg,11H
http://www.wikidata.org/entity/Q28101268,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20-%20Madonna%20and%20Child%20with%20St%20Louis%20of%20Toulouse%20292N08715%205WW4T.jpg,11H
http://www.wikidata.org/entity/Q28106450,http://commons.wikimedia.org/wiki/Special:FilePath/C.%20van%20%281809-04-06%29%20Beveren%20-%20Het%20visioen%20van%20St.%20Anthonius%20van%20Padua%20van%20de%20Maagd%20Maria%20met%20Christus%20-%20R776%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,11H
http://www.wikidata.org/entity/Q28113357,http://commons.wikimedia.org/wiki/Special:FilePath/Atelier%20van%20Joos%20van%20Cleve%20-%20Christ%20and%20John%20the%20Baptist%20as%20Children%20-%20348%20-%20Mauritshuis.jpg,11H
http://www.wikidata.org/entity/Q28124039,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20after%20Palma%20il%20Giovane%20-%20Saint%20John%20the%20Baptist.jpg,11H
http://www.wikidata.org/entity/Q28168522,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20the%20Younger%20-%20Salome%20with%20the%20Head%20of%20John%20the%20Baptist.jpg,11H
http://www.wikidata.org/entity/Q28673051,http://commons.wikimedia.org/wiki/Special:FilePath/Cleve%20Peasants%20fighting%20a%20pilgrim.jpg,11H
http://www.wikidata.org/entity/Q28797070,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20The%20Virgin%20and%20Child%20with%20Sts.%20Elizabeth%20and%20John%20the%20Baptist%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q28797629,http://commons.wikimedia.org/wiki/Special:FilePath/Colijn%20de%20Coter%20-%20Saint%20John%20the%20Evangelist%20Weeping%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q28810340,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20George%20and%20the%20Dragon%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q28871898,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20Grotesque%20Duel%20on%20the%20Ice%20-%201947.184%20-%20Yale%20University%20Art%20Gallery.jpg,11H
http://www.wikidata.org/entity/Q29192681,http://commons.wikimedia.org/wiki/Special:FilePath/Bernaerd%20van%20Orley%20005.jpg,11H
http://www.wikidata.org/entity/Q29229005,http://commons.wikimedia.org/wiki/Special:FilePath/Dieric%20Bouts-Ecce%20Agnus%20Dei.jpg,11H
http://www.wikidata.org/entity/Q29648044,http://commons.wikimedia.org/wiki/Special:FilePath/Giusto%20di%20gand%20e%20pedro%20berruguete%2C%20uomini%20illustri%20dallo%20studiolo%20di%20federico%20da%20montefeltro%20a%20urbino%2C%201473-76%20ca.%2C%2014%20s.%20tommaso%20d%27aquino.JPG,11H
http://www.wikidata.org/entity/Q29648052,http://commons.wikimedia.org/wiki/Special:FilePath/Giusto%20di%20Gand%20%28Joos%20van%20Wassenhove%29%2C%20sant%27agostino.jpg,11H
http://www.wikidata.org/entity/Q29648060,http://commons.wikimedia.org/wiki/Special:FilePath/Giusto%20di%20gand%20e%20pedro%20berruguete%2C%20uomini%20illustri%20dallo%20studiolo%20di%20federico%20da%20montefeltro%20a%20urbino%2C%201473-76%20ca.%2C%2012%20san%20girolamo.JPG,11H
http://www.wikidata.org/entity/Q29648850,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20View%20of%20Saint%20Gudula%20-%20The%20Preaching%20of%20Saint%20Gaugericus.JPG,11H
http://www.wikidata.org/entity/Q29648873,http://commons.wikimedia.org/wiki/Special:FilePath/16th-century%20unknown%20painters%20-%20Martyrdom%20of%20St%20John%20the%20Evangelist%20-%20WGA24020.jpg,11H
http://www.wikidata.org/entity/Q29649009,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Huys%20-%20The%20Temptation%20of%20Saint%20Anthony.jpg,11H
http://www.wikidata.org/entity/Q29649202,http://commons.wikimedia.org/wiki/Special:FilePath/Joos%20van%20Cleve%20-%20Altarpiece%20of%20the%20Lamentation%20-%20WGA5041.jpg,11H
http://www.wikidata.org/entity/Q29655207,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Seghers%20-%20St%20Anthony%20comforted%20by%20angels%20after%20his%20stigmatisation.jpg,11H
http://www.wikidata.org/entity/Q29656727,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20van%20Dyck%20-%20Saint%20Sebastian%2C%20Louvre.jpg,11H
http://www.wikidata.org/entity/Q29656735,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20van%20Dyck%20-%20Saint%20Sebastian%20with%20Angels%2C%20Louvre.jpg,11H
http://www.wikidata.org/entity/Q29656769,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Dyck%20-%20LA%20VIERGE%2C%20L%27ENFANT%20JESUS%20ET%20LES%20TROIS%20REPENTANTS%20%28DAVID%2C%20MADELEINE%20ET%20LE%20FILS%20PRODIGUE%29%2C%201627%20entre%2C%201632%20et.jpg,11H
http://www.wikidata.org/entity/Q29842246,http://commons.wikimedia.org/wiki/Special:FilePath/Poussin%20Miracle%20de%20saint%20Fran%C3%A7ois%20Xavier%20Louvre.jpg,11H
http://www.wikidata.org/entity/Q29844569,http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Ykens%20-%20Bloemenkrans%20met%20het%20mystieke%20huwelijk%20van%20de%20heilige%20Catharina%20-%202017%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29844597,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20van%20der%20Werff%20-%20Boetvaardige%20Magdalena%20-%201973%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29844647,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20Engebrechtsz.%20-%20Christus%20als%20Lam%20Gods%20-%202885%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29846162,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20-%20De%20heilige%20Catharina%20wordt%20weggevoerd%20om%20onthoofd%20te%20worden%20-%202468%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29846164,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Cornelisz.%20van%20Oostsanen%20-%20De%20heilige%20Catharina%20-%203379%20recto%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29846166,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20-%20De%20heilige%20Hieronymus%20in%20een%20landschap%20-%202120%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29846167,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20-%20De%20Heilige%20Hieronymus%20in%20een%20landschap%20met%20grot%20-%201097%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29846168,http://commons.wikimedia.org/wiki/Special:FilePath/Workshop%20of%20Jacob%20Jordaens%20-%20Saint%20Ivo.jpg,11H
http://www.wikidata.org/entity/Q29856017,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Provoost%20-%20Het%20dispuut%20van%20de%20heilige%20Catharina%20-%201682%20recto%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H
http://www.wikidata.org/entity/Q29879048,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20van%20Dyck%20-%20Martyrdom%20of%20Saint%20Sebastian.jpg,11H
http://www.wikidata.org/entity/Q29902747,http://commons.wikimedia.org/wiki/Special:FilePath/Anthonis%20van%20Dyck%20-%20Christus%20und%20die%20b%C3%BC%C3%9Fende%20Magdalena%20-%203739%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29907440,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20von%20Me%C3%9Fkirch%20-%20Linker%20Fl%C3%BCgel%20eines%20Altares%2C%20Hl.%20Ulrich%20-%208696%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29915784,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20Key%20-%20Der%20hl.%20Hieronymus%20-%20600%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29920342,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Hl.%20Petrus%20-%201201%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29939436,http://commons.wikimedia.org/wiki/Special:FilePath/Marinus%20van%20Reymerswaele%20-%20Hl.%20Hieronymus%20-%20WAF%20876%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29951415,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20M%C3%A4leskircher%20-%20Veitsaltar%2C%20Tod%20der%20hll.%20Vitus%2C%20Modestus%20und%20Crescentia%20-%203067%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29951900,http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20Engebrechtsz.%20-%20Beweinung%20Christi%20-%20WAF%20245%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29954232,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Mandyn%20-%20Hl.%20Christophorus%20-%20690%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29954349,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Martyrdom%20of%20St.%20Lawrence%2C%20Peter%20Paul%20Rubens.jpg,11H
http://www.wikidata.org/entity/Q29954790,http://commons.wikimedia.org/wiki/Special:FilePath/Anthonis%20Mor%20van%20Dashorst%20%28Kopie%20nach%29%20-%20Christus%20zwischen%20den%20hll.%20Petrus%20und%20Paulus%20-%206356%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29955620,http://commons.wikimedia.org/wiki/Special:FilePath/Colijn%20de%20Coter%20-%20Johannes%20der%20T%C3%A4ufer%20mit%20sechs%20Aposteln%20-%20WAF%20163%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q29955709,http://commons.wikimedia.org/wiki/Special:FilePath/Kaiser%20Konstantin%20und%20Hl.%20Helena%20Cornelis%20Engebrechtsz.jpg,11H
http://www.wikidata.org/entity/Q29958084,http://commons.wikimedia.org/wiki/Special:FilePath/Quinten%20Massys%20-%20Rem-Altar%2C%20Der%20hl.%20Rochus%20mit%20dem%20Engel%20%28R%C3%BCckseite%2C%20Hl.%20Anna%20Selbdritt%29%20-%20719%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q30058511,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantinisch-Russisch%20-%20Ikone%2C%20Maria%20mit%20Kind%2C%20Heilige%20Dreifaltigkeit%20und%20Heilige%20-%201350%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H
http://www.wikidata.org/entity/Q21764212,http://commons.wikimedia.org/wiki/Special:FilePath/Augustins%20-%20Le%20Martyre%20de%20Saint%20Jacques%20-%20Thomas%20Bosschaert%202004%201%2067.jpg,11H
http://www.wikidata.org/entity/Q21996029,http://commons.wikimedia.org/wiki/Special:FilePath/Mandijn%20Temptation%20of%20St.%20Anthony.jpg,11H
http://www.wikidata.org/entity/Q22010082,http://commons.wikimedia.org/wiki/Special:FilePath/Dani%C3%ABl%20Seghers%20and%20Cornelis%20Schut%20%28I%29%20-%20Saint%20Ignatius%20in%20a%20cartouche%20with%20flowers%20and%20cherubs.jpg,11H
http://www.wikidata.org/entity/Q22081618,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20Frankfurt%20St.%20Francis%20of%20Assisi.jpg,11H
http://www.wikidata.org/entity/Q22231481,http://commons.wikimedia.org/wiki/Special:FilePath/Legende%20van%20de%20heilige%20Joris%2C%20circa%201535%20-%20circa%201540%2C%20Groeningemuseum%2C%200040030000.jpg,11H
http://www.wikidata.org/entity/Q22259636,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Rombouts%20-%20St.%20Margaret%20of%20Antiochia.jpg,11H
http://www.wikidata.org/entity/Q22262029,http://commons.wikimedia.org/wiki/Special:FilePath/Dieric%20Bouts%20-%20Martyrdom%20of%20St%20Erasmus%20%28triptych%29%20-%20WGA02984.jpg,11H
http://www.wikidata.org/entity/Q22329830,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20van%20Dyck%20-%20Saint%20Martin%20sharing%20his%20cloak%20with%20a%20beggar.jpg,11H
http://www.wikidata.org/entity/Q23929190,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%2C%20Sir%20Peter%20Paul%20-%20Saint%20Barbara%20fleeing%20from%20her%20Father%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q23929191,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%2C%20Sir%20Peter%20Paul%20-%20Saints%20Amandus%20and%20Walburga%3B%20Saints%20Catherine%20of%20Alexandria%20and%20Eligius%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q23929207,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20-%20RKDimages%2C%2023346.jpg,11H
http://www.wikidata.org/entity/Q23929235,http://commons.wikimedia.org/wiki/Special:FilePath/Seghers%2C%20Daniel%20-%20Cartouche%20with%20the%20Virgin%20and%20Child%20and%20Saint%20Anne%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q24060628,http://commons.wikimedia.org/wiki/Special:FilePath/De%20rust%20van%20Christus%20Centraal%20Museum%202510.jpg,11H
http://www.wikidata.org/entity/Q24060711,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Peter%20in%20Prayer%20from%20the%20circle%20of%20Hendrick%20Bloemaert%20Centraal%20Museum%202567.jpg,11H
http://www.wikidata.org/entity/Q24060741,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20ter%20Brugghen%20-%20The%20Repentant%20Peter%20-%20Google%20Art%20Project.jpg,11H
http://www.wikidata.org/entity/Q24060744,http://commons.wikimedia.org/wiki/Special:FilePath/Mark%20the%20Evangelist%20by%20Anthonie%20Blocklandt%20van%20Montfoort%20Centraal%20Museum%2015936.jpg,11H
http://www.wikidata.org/entity/Q24060745,http://commons.wikimedia.org/wiki/Special:FilePath/John%20the%20Evangelist%20by%20Anthonie%20Blocklandt%20van%20Montfoort%20Centraal%20Museum%2015938.jpg,11H
http://www.wikidata.org/entity/Q24060747,http://commons.wikimedia.org/wiki/Special:FilePath/Matthew%20the%20Evangelist%20by%20Anthonie%20Blocklandt%20van%20Montfoort%20Centraal%20Museum%2015935.jpg,11H
http://www.wikidata.org/entity/Q24060749,http://commons.wikimedia.org/wiki/Special:FilePath/Luke%20the%20Evangelist%20by%20Anthonie%20Blockland%20van%20Montfoort%20Centraal%20Museum%2015937.jpg,11H
http://www.wikidata.org/entity/Q24061563,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Preaching%20of%20Saint%20John%20the%20Baptist%20by%20Lambert%20Sustris%20Centraal%20Museum%2020808.jpg,11H
http://www.wikidata.org/entity/Q24064082,http://commons.wikimedia.org/wiki/Special:FilePath/Rechterluik%20%28binnenzijde%29%20van%20een%20drieluik%20met%20de%20portretten%20van%20Lambert%20Snoy%20%28%3F-1529%29%20en%20Emmerentiana%20Snoy-Pauw%20%281510-1550%29%20en%20Petrus%20en%20Catharina%20Centraal%20Museum%206078.jpg,11H
http://www.wikidata.org/entity/Q24064124,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Apostle%20Paul%20by%20Abraham%20Bloemaert%20Centraal%20Museum%206180.jpg,11H
http://www.wikidata.org/entity/Q24064331,http://commons.wikimedia.org/wiki/Special:FilePath/Drieluik%20met%20het%20Laatste%20Avondmaal%20uit%201521%2C%20geschilderd%20voor%20de%20Utrechtse%20families%20Pauw%20en%20Zas.jpg,11H
http://www.wikidata.org/entity/Q24065919,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Baptism%20of%20Christ%20after%20Cornelis%20Cornelisz.%20van%20Haarlem%2011140.jpg,11H
http://www.wikidata.org/entity/Q24066438,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Glorificatie%20van%20de%20heilige%20Catharina%20van%20Alexandri%C3%AB%20Centraal%20Museum%2013101.jpg,11H
http://www.wikidata.org/entity/Q24066493,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Bylert%20-%20St.%20John%20the%20evengelist.JPG,11H
http://www.wikidata.org/entity/Q24066687,http://commons.wikimedia.org/wiki/Special:FilePath/Crucifixion%20with%20Saints%20and%20Donors%20Northern%20Netherlandish%20school%20Centraal%20Museum%2014175.jpg,11H
http://www.wikidata.org/entity/Q24066716,http://commons.wikimedia.org/wiki/Special:FilePath/Linkerluik%20van%20het%20drieluik%20van%20de%20schuitenvoerders%20in%20de%20Jacobikerk%20te%20Utrecht%2C%20met%20stichtersfiguren%20en%20heiligen%20Centraal%20Museum%202476%20A.jpg,11H
http://www.wikidata.org/entity/Q24066723,http://commons.wikimedia.org/wiki/Special:FilePath/Rechterluik%20van%20het%20drieluik%20van%20de%20schuitenvoerders%20in%20de%20Jacobikerk%20te%20Utrecht%2C%20met%20stichtersfiguren%20en%20heiligen%20Centraal%20Museum%202476%20B.jpg,11H
http://www.wikidata.org/entity/Q24174661,http://commons.wikimedia.org/wiki/Special:FilePath/RennesMBAStLucVierge.jpg,11H
http://www.wikidata.org/entity/Q24933081,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%2C%20%2C%20Kunsthistorisches%20Museum%20Wien%2C%20Gem%C3%A4ldegalerie%20-%20Wunder%20des%20Hl.%20Ignatius%20von%20Loyola%20-%20GG%20517%20-%20Kunsthistorisches%20Museum.jpg,11H
http://www.wikidata.org/entity/Q26493231,http://commons.wikimedia.org/wiki/Special:FilePath/Style%20of%20the%20Master%20of%20the%20Female%20Half-Lengths%20-%20Saint%20Christopher%20carrying%20the%20Infant%20Christ%20%28National%20Gallery%2C%20London%29.jpg,11H
http://www.wikidata.org/entity/Q26513751,http://commons.wikimedia.org/wiki/Special:FilePath/Workshop%20of%20Pieter%20Coecke%20van%20Aalst%20-%20Virgin%20and%20Child%20Enthroned.jpg,11H
http://www.wikidata.org/entity/Q26524042,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20-%20Virgin%20and%20Child%20with%20an%20Angel%20%28National%20Gallery%2C%20London%29.jpg,11H
http://www.wikidata.org/entity/Q26528150,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20-%20Oil%20Sketch%20for%20High%20Altarpiece%2C%20St%20Bavo%2C%20Ghent%20-%20National%20Gallery.jpg,11H
http://www.wikidata.org/entity/Q26689449,http://commons.wikimedia.org/wiki/Special:FilePath/Joachim%20Patinir%20003.jpg,11H
http://www.wikidata.org/entity/Q26692161,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20Zuidelijke%20Nederlanden%20%28historische%20regio%29%20na%201635%20naar%20Peter%20Paul%20Rubens%20-%20Landschap%20met%20de%20rust%20tijdens%20de%20vlucht%20naar%20Egypte%20en%20enkele%20heiligen%20-%20NG67%20-%20National%20Gallery.jpg,11H
http://www.wikidata.org/entity/Q26692211,http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit%20van%20honthorst%201623%20national%20gallery.jpg,11H
http://www.wikidata.org/entity/Q26699376,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%2C%20Saint%20Jerome.jpg,11H
http://www.wikidata.org/entity/Q26706423,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Female%20Half-Lengths%20-%20Saint%20John%20on%20Patmos%20%28National%20Gallery%2C%20London%29.jpg,11H
http://www.wikidata.org/entity/Q26706571,http://commons.wikimedia.org/wiki/Special:FilePath/Maarten%20van%20Heemskerck%20-%20Maria%20en%20Johannes%20de%20Evangelist%20-%20NG6508.1%20-%20National%20Gallery.jpg,11H
http://www.wikidata.org/entity/Q26706614,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20des%20Marienlebens%20von%20Werden%20001.jpg,11H
http://www.wikidata.org/entity/Q26706936,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20035%20Pagagnotti%20dreta.jpg,11H
http://www.wikidata.org/entity/Q26707715,http://commons.wikimedia.org/wiki/Special:FilePath/Maarten%20van%20Heemskerck%20-%20Maria%20Magdalena%20met%20stichter%20-%20NG6508.2%20-%20National%20Gallery.jpg,11H
http://www.wikidata.org/entity/Q26708452,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David-Saint%20Jerome%20in%20a%20Landscape-ng2596.jpg,11H
http://www.wikidata.org/entity/Q26713310,http://commons.wikimedia.org/wiki/Special:FilePath/Amant%20Molet%20-%20Saint%20Jerome%20in%20his%20study%20-%20M.Ob.2437%20-%20National%20Museum%20in%20Warsaw.jpg,11H
http://www.wikidata.org/entity/Q26829431,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20d.%20J.%20-%20Hl.%20Sebastian%20-%20GG%206784%20-%20Kunsthistorisches%20Museum.jpg,11H
http://www.wikidata.org/entity/Q26925956,http://commons.wikimedia.org/wiki/Special:FilePath/Follower%20of%20Jheronimus%20Bosch%20033.jpg,11H
http://www.wikidata.org/entity/Q26997797,http://commons.wikimedia.org/wiki/Special:FilePath/Twee%20vleugels%20van%20een%20drieluik%20met%20de%20stichter%2C%20Thomas%20Isaacq%20%28%3F-1539-40%29%20vergezeld%20door%20de%20heilige%20Thomas%20%28buitenzijde%20linkervleugel%29%20en%20de%20echtgenote%20van%20de%20stichter%20vergezeld%20door%20de%20Rijksmuseum%20SK-A-962-B.jpeg,11H
http://www.wikidata.org/entity/Q27001559,http://commons.wikimedia.org/wiki/Special:FilePath/De%20opwekking%20van%20Lazarus%20Rijksmuseum%20SK-A-4751-A.jpeg,11H
http://www.wikidata.org/entity/Q27023242,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gerritsz.%20Cuyp%20-%20Paulus%20aan%20zijn%20schrijftafel%20-%20DM-986-646%20-%20Dordrechts%20Museum.jpg,11H
http://www.wikidata.org/entity/Q27023337,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gerritsz.%20Cuyp%20-%20De%20berouwvolle%20Petrus%20-%20DM-970-400%20-%20Dordrechts%20Museum.jpg,11H
http://www.wikidata.org/entity/Q27025630,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Gerritsz.%20Bornwater%20-%20Kruisiging%20van%20Christus%20-%20DM-977-515%20-%20Dordrechts%20Museum.jpg,11H
http://www.wikidata.org/entity/Q27032709,http://commons.wikimedia.org/wiki/Special:FilePath/Ary%20Scheffer%20-%20Augustinus%20en%20Monica%20-%20DM-S-82%20-%20Dordrechts%20Museum.jpg,11H
http://www.wikidata.org/entity/Q27033202,http://commons.wikimedia.org/wiki/Special:FilePath/Lambert%20Jacobsz.%20-%20Portret%20van%20apostel%20Paulus%20-%20S02463%20-%20Fries%20Museum.jpg,11H
http://www.wikidata.org/entity/Q27033369,http://commons.wikimedia.org/wiki/Special:FilePath/Fredegunda%20visita%20a%20pretextato%20en%20su%20lecho%20de%20mueret.jpg,11H
http://www.wikidata.org/entity/Q27033430,http://commons.wikimedia.org/wiki/Special:FilePath/Ary%20Scheffer%20-%20Thomas%20van%20Aquino%20predikende%20gedurende%20den%20storm%20-%20DM-S-21%20-%20Dordrechts%20Museum.jpg,11H
