painting,image,iconclass
http://www.wikidata.org/entity/Q50990642,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Female%20Half-Lengths%20-%20Lezende%20Maria%20Magdalena%20-%2051.2973%20-%20Museum%20of%20Fine%20Arts%2C%20Budapest.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q54565796,http://commons.wikimedia.org/wiki/Special:FilePath/Signorelli%2C%20St%20Augustine%20Altarpiece%20left.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q56096852,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20-%20Maria%20mit%20Jesus%20und%20Johannes%2C%20von%20reuigen%20S%C3%BCndern%20und%20Heiligen%20verehrt%2C%20um%201619.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q63191747,http://commons.wikimedia.org/wiki/Special:FilePath/A%20descriptive%20and%20illustrated%20catalogue%20of%20150%20paintings%20by%20old%20masters%20of%20the%20Dutch%2C%20Flemish%2C%20German%2C%20Italian%2C%20Spanish%20and%20French%20schools%20%28electronic%20resource%29%20%281911%29%20%2814741059026%29.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q63891408,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Dyck%20-%20The%20madonna%2C%20venerated%20by%20SS.%20Barbara%2C%20Catherine%20of%20Siena%20%28%29%2C%20Mary%20Magdalene%2C%20Francis%20of%20Assisi%20and%20Antony%20of%20Padua%2C%20c.%201627.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64513847,http://commons.wikimedia.org/wiki/Special:FilePath/Quentin%20Massys%20-%20Mary%20Magdalene%20-%2040.130%20-%20Detroit%20Institute%20of%20Arts.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64514044,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Sittow%20-%20Catherine%20of%20Aragon%20as%20the%20Magdalene%20-%2040.50%20-%20Detroit%20Institute%20of%20Arts.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64787179,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Lamentation%20%28SM%201268%29.png,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64787181,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Lamentation%20%28SM%201672%29.png,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64787402,http://commons.wikimedia.org/wiki/Special:FilePath/Naar%20Anton%20von%20Woensam%20-%20Anna%20selbdritt%20%28links%29%2C%20Maria%20Magdalena%20en%20Ursula%20%28rechts%29%20-%20SG%20989%2C%20SG%20990%20-%20St%C3%A4del%20Museum.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64798848,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Elsheimer%2C%20Kreuzaltar%2C%20ca.%201603%E2%80%931605.png,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64800095,http://commons.wikimedia.org/wiki/Special:FilePath/Deposition%20of%20Christ%20%28SM%20751%29.png,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64800439,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Elsheimer%20-%20Glorification%20of%20the%20Cross%20-%20WGA7498.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q64873687,http://commons.wikimedia.org/wiki/Special:FilePath/803a-joos%20van%20cleve-beweinung%20christi-1524.png,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q70345741,http://commons.wikimedia.org/wiki/Special:FilePath/Godefridus%20Schalcken%20-%20Conversion%20of%20Mary%20Magdalen%20-%20GS-114%20-%20Leiden%20Collection.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q74192928,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Dyck%20-%20YOUNG%20WOMAN%20RESTING%20HER%20HEAD%20ON%20HER%20HAND%20%28PROBABLY%20THE%20PENITENT%20MAGDALENE%29.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q74352789,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20omringd%20door%20heiligen%20-%20Rubens.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q74355355,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Farasyn%20-%20Onze-Lieve-Vrouw%20door%20Heiligen%20omringd%20-%20RH.S.069%20-%20Rubenshuis.tiff,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q104528134,http://commons.wikimedia.org/wiki/Special:FilePath/Januarius%20Zick%20-%20B%C3%BCssende%20Magdalena%20-%201480%20-%20Staatliche%20Kunsthalle%20Karlsruhe.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q105593191,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20massys%20mary%20magdalene032037%29.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q107440065,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Vivarini%20%28um%201420%20-%20vor%201484%29%20-%20St.%20Mary%20Magdalene%20Lifted%20up%20by%20Angels%20-%201154%20-%20Gem%C3%A4ldegalerie.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q107443479,http://commons.wikimedia.org/wiki/Special:FilePath/1640%20Pynas%20Landschaft%20mit%20b%C3%BC%C3%9Fender%20Magdalena%20Gem%C3%A4ldegalerie%20Kat.Nr.%201973%20anagoria.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q107621003,http://commons.wikimedia.org/wiki/Special:FilePath/Meester%20van%20Delft%20and%20circle%20of%20Meester%20van%20Frankfurt%20-%20Portrait%20of%20Dirck%20van%20Heemskerck%20van%20Beest%2C%2043583.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q108122670,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Female%20Half-Lengths%20-%20The%20Magdalene%20playing%20the%20lute%20-%20Courtrai%20-%20Christies%202002.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q111272644,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Temptation%20of%20Saint%20Mary%20Magdalen%20-%20MET%20DP-19542-001.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q112065571,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20-%20RKDimages%2C%20242016.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q112065602,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20-%20RKDimages%2C%20240984.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q114744955,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20von%20Frankfurt%20-%20Das%20Annentripichon%20der%20Delfter%20Familie%20van%20Beest%20%28Geertruid%20van%20Diemen%29.jpeg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q114828842,http://commons.wikimedia.org/wiki/Special:FilePath/Meester%20van%20de%20vrouwelijke%20Halffiguren%20-%20Maria%20Magdalena%20-%20MMB.0041%20-%20Museum%20Mayer%20van%20den%20Bergh.tiff,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q115413852,http://commons.wikimedia.org/wiki/Special:FilePath/Francken%20le%20Jeune%20-%20Le%20Repas%20chez%20Simon.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q116294983,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%20%C3%84.%20051.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q116296282,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Coecke%20van%20Aelst%20%28entourage%20de%29%20-%20Sainte%20Marie-Madeleine%2C%20Inv.%20408.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q117228889,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Camerarius%20-%20Treurende%20vrouw%20-%20Maria%20Magdalena%20-%20RH.S.185%20-%20Rubenshuis.tiff,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q117244004,http://commons.wikimedia.org/wiki/Special:FilePath/A%20young%20lady%20playing%20a%20lute%2C%20by%20the%20Master%20of%20the%20Female%20Half-lengths%202.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q118943948,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20van%20Dyck%20-%20Mary%20Magdalene%20with%20a%20skull%2C%20looking%20down.jpg,11HH(MARY MAGDALENE)
http://www.wikidata.org/entity/Q117228275,http://commons.wikimedia.org/wiki/Special:FilePath/1627%20Herz%20Selbstbildnis%20als%20Johannes%20der%20T%C3%A4ufer%20anagoria.JPG,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q121503521,http://commons.wikimedia.org/wiki/Special:FilePath/Provost%20-%20Saint%20Jean%20Baptiste%20et%20un%20chanoine%20donateur%20-%20avec%20cadre.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q121503726,http://commons.wikimedia.org/wiki/Special:FilePath/Cleve%20-%20The%20wing%20of%20an%20altarpiece%20Saint%20John%20the%20Baptist%2C%20lot-1321659.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q121697332,http://commons.wikimedia.org/wiki/Special:FilePath/Anthonie%20Blocklandt%20van%20Montfoort%20-%20outer%20doors%20Pentecost%20triptych.jpeg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q121697573,http://commons.wikimedia.org/wiki/Special:FilePath/Toegeschreven%20aan%20Matthias%20Stom%20naar%20Caravaggio%20-%20Johannes%20de%20Doper%20als%20jongeling%20in%20de%20wildernis%20-%2018%20-%20Exton%20Hall.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q20810213,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20John%20the%20Baptist%20by%20Cosimo%20Tura.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q20890737,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Legend%20of%20Saint%20Lucy%20-%20Lamentation%20with%20Saint%20John%20the%20Baptist%20and%20Saint%20Catherine%20of%20Alexandria%20-%20Google%20Art%20Project.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q21508980,http://commons.wikimedia.org/wiki/Special:FilePath/Rosselli%20St.%20John%20and%20St.%20Francis.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q21677747,http://commons.wikimedia.org/wiki/Special:FilePath/Alvaro%20sanchez%2C%20giovanni%20battista%20col%20donatore%20ivan%20de%20la%20pena%2C%201450-1499%20ca..JPG,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q21711347,http://commons.wikimedia.org/wiki/Special:FilePath/Alvise%20Vivarini%20San%20Juan%20Bautista%201475.%20Temple%20y%20%C3%B3leo%20sobre%20tabla.%2048%2C5%20x%2033%2C5%20cm.%20Museo%20Thyssen-Bornemisza.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q21968126,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20-%20St%20John%20and%20Veronica%20Diptych%20%28left%20wing%29%20-%20WGA14924.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q22261039,http://commons.wikimedia.org/wiki/Special:FilePath/Lambert%20Mathieu%20naar%20Rafa%C3%ABl%20-%20Maria%20met%20Christus%20en%20Johannes%20de%20Doper%20-%20S-28-M%20-%20M%20Leuven.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q22685964,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20I%20-%20Holy%20Family%20surrounded%20by%20angels%20-%20M.Ob.17%20-%20National%20Museum%20in%20Warsaw.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q23499731,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Xim%C3%A9nez%20-%20Saint%20John%20the%20Baptist%2C%20Saint%20Fabian%20and%20Saint%20Sebastian%20-%20Google%20Art%20Project.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q23798829,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20St.%20John%20the%20Baptist%20-%20MP%201187%20-%20National%20Museum%20in%20Warsaw.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q24066699,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Heilige%20Familie%20met%20Johannes%20de%20Doper%20en%20Johannes%20de%20Evangelist%20Centraal%20Museum%202463.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q24260497,http://commons.wikimedia.org/wiki/Special:FilePath/Bartolom%C3%A9%20Gonz%C3%A1lez%20y%20Serrano%20-%20St%20John%20the%20Baptist%20-%20WGA9754.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26197830,http://commons.wikimedia.org/wiki/Special:FilePath/Z%C3%A1kon%20a%20milost%2C%20Lucas%20Cranach%20star%C5%A1%C3%AD%2C%20N%C3%A1rodn%C3%AD%20galerie%20v%20Praze%20%28kopie%20obrazu%20ze%2016.%20stol.%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26492663,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20-%20St%20John%20the%20Baptist.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26492958,http://commons.wikimedia.org/wiki/Special:FilePath/Netherlandish%20School%20-%20The%20Virgin%20and%20Child%20with%20Saints%20and%20Angels%20in%20a%20Garden%20-%20NG1085%20-%20National%20Gallery.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26493219,http://commons.wikimedia.org/wiki/Special:FilePath/Atelier%20van%20Meester%20van%201518%20-%20De%20kruisiging%20-%20NG718%20-%20National%20Gallery.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26706545,http://commons.wikimedia.org/wiki/Special:FilePath/Polittico%20del%201476%2C%20s.%20g.%20battista.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26953497,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Johannes%20de%20Doper%2C%20-%201931.0114%20-%20Groninger%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q26999244,http://commons.wikimedia.org/wiki/Special:FilePath/Twee%20vleugels%20van%20een%20drieluik%2C%20met%20de%20portretten%20van%20een%20man%20en%20een%20vrouw%2C%20respectievelijk%20vergezeld%20van%20Johannes%20de%20Doper%20en%20de%20heilige%20Adrianus%20Rijksmuseum%20SK-A-962-C.jpeg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27043840,http://commons.wikimedia.org/wiki/Special:FilePath/Ghent%20Altarpiece%20%28closed%2C%20after%20restoration%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27453863,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20Isenbrant%20-%20Two%20doors%20of%20a%20Triptych%20with%20Saints%20Jerome%20and%20John%20the%20Baptist.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27518363,http://commons.wikimedia.org/wiki/Special:FilePath/Dieric%20Bouts%20003.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27697142,http://commons.wikimedia.org/wiki/Special:FilePath/Antoniazzo%20Romano%20Tr%C3%ADptico%20con%20busto%20de%20Cristo%20entre%20San%20Juan%20Bautista%20y%20San%20Pedro%2C%20San%20Juan%20Evangelista%20y%20Santa%20Colomba.%20Tabla%20centro.%2087%20x%2062%20cm.%20Portezuelas.%2094%20x%2035%20cm.%20Museo%20del%20Prado.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27697259,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista.%20Obra%20an%C3%B3nima%20del%20siglo%20XVI%20%28Museo%20del%20Prado%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27699309,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista%2C%20por%20Francisco%20Pacheco.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27701694,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista%2C%20de%20Jer%C3%B3nimo%20Jacinto%20Espinosa%20%28Museo%20del%20Prado%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27757051,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Juan%20Bautista%20%28Solimena%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27941491,http://commons.wikimedia.org/wiki/Special:FilePath/Francesc%20Comes%20-%20Saint%20John%20the%20Baptist%2C%20Annunciation%2C%20Crucifixion%20and%20Saint%20Catherine%20of%20Alexandria%20-%20Google%20Art%20Project.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27964933,http://commons.wikimedia.org/wiki/Special:FilePath/Joos%20van%20Cleve%20%28c.1464-c.1540%29%20-%20The%20Deposition%20from%20the%20Cross%20-%20NG%201252%20-%20National%20Galleries%20of%20Scotland.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27979768,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20Hl.%20Anna%20Selbdritt%2C%20verehrt%20von%20Heiligen%20des%20Hauses%20Habsburg%20-%20GG%209108%20-%20Kunsthistorisches%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27980197,http://commons.wikimedia.org/wiki/Special:FilePath/Joachim%20von%20Sandrart%20005.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27982704,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20von%20Hoogstraeten%20-%20Hl.%20Johannes%20d.%20T%C3%A4ufer%20und%20Hl.%20Hieronymus%20-%20GG%20949%20-%20Kunsthistorisches%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27982860,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20Negretti%2C%20gen.%20Palma%20il%20Vecchio%20-%20Johannes%20der%20T%C3%A4ufer%20-%20GG%202158%20-%20Kunsthistorisches%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q27982862,http://commons.wikimedia.org/wiki/Special:FilePath/Palma%20-%20John%20the%20Baptist%20GG%2035.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q28060078,http://commons.wikimedia.org/wiki/Special:FilePath/Galasso%20di%20Matteo%20Piva%20-%20Hoofd%20van%20Johannes%20de%20Doper%20-%20NK1500%20-%20Bonnefanten%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q28061451,http://commons.wikimedia.org/wiki/Special:FilePath/Girolamo%20da%20Santacroce%20-%20H.%20Johannes%20de%20Doper%20-%201003459%20-%20Bonnefanten%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q28074218,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Provoost%20-%20Johannes%20de%20Doper%20-%200521%20B%20-%20Rijksmuseum%20Twenthe.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q28798018,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Morrison%20Triptych%20-%20Morrison%20Triptych%20-%20Google%20Art%20Project.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q28801672,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20de%20Sanabria%20-%20Saint%20John%20of%20the%20Cross%20-%20Google%20Art%20Project.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q29474638,http://commons.wikimedia.org/wiki/Special:FilePath/Five%20saints%2C%20Nardo%20di%20Cione%2C%20WAF%201028%2C%20Alte%20Pinakothek%20Munich.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q29938709,http://commons.wikimedia.org/wiki/Special:FilePath/Michiel%20Coxcie%20-%20Johannes%20der%20T%C3%A4ufer%20%28nach%20Jan%20van%20Eycks%20Genter%20Altar%29%20-%20653%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q30093959,http://commons.wikimedia.org/wiki/Special:FilePath/ROCCO-MARCONI%20HL-NIKOLAUS-VON-BARI-JOHANNES-D-T-UND-PHILIPPUS.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q30096142,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Clouet%20-%20Portrait%20of%20Fran%C3%A7ois%20I%20as%20St%20John%20the%20Baptist%20-%20WGA05080.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q30098497,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20da%20Volterra%20-%20Johannes%20der%20T%C3%A4ufer%20-%20499%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q31578984,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20John%20the%20Baptist%2C%20circa%201517%2C%20by%20Andrea%20del%20Sarto%20%281486-1530%29%20-%20IMG%207434.JPG,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q42966401,http://commons.wikimedia.org/wiki/Special:FilePath/Memling%20St%20John%20and%20Veronica%20Diptych%20reverse%20left.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64667536,http://commons.wikimedia.org/wiki/Special:FilePath/Weyden-Diptych%20of%20Jeanne%20of%20France%201452-70%20%28left%29.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64787125,http://commons.wikimedia.org/wiki/Special:FilePath/Antoniazzo%20Romano%20-%20Johannes%20de%20Doper%20-%201443%20-%20St%C3%A4del%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64787442,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20del%20Casentino%20-%20Maria%20en%20kind%20met%20engelen%20en%20heiligen%20-%20842%20-%20St%C3%A4del%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64787446,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Child%20Enthroned%2C%20with%20SS.%20Joseph%2C%20Domenic%2C%20Bartholomew%2C%20John%20the%20Baptist%20and%20Francis%20%28SM%20472%29.png,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64787463,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20and%20Child%20with%20Saints%20John%20the%20Baptist%20and%20Elizabeth%20%28SM%20853%29.png,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64799232,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20Bologna%20ca.%201525%20-%20Maria%20hemelvaart%20met%20Johannes%20de%20Doper%20en%20Sebastiaan%20-%20844%20-%20St%C3%A4del%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64800055,http://commons.wikimedia.org/wiki/Special:FilePath/Atelier%20van%20Ambrogio%20Lorenzetti%20-%20Kruisiging%20en%20aanbidding%20-%201005%20-%20St%C3%A4del%20Museum.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q64800056,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Crucifixion%20with%20St%20John%20the%20Baptist%20and%20St%20Jerome%20%28SM%20hm42%29.png,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q105488858,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20der%20Goes%20The%20Phoebus%20Foundation.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q107435940,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20de%27%20Barbari%20%28um%201470%20-%201516%20%28oder%20fr%C3%BCher%29%29%20-%20The%20Virgin%20and%20Child%20with%20Saints%20and%20a%20Donor%20-%2026A%20-%20Gem%C3%A4ldegalerie.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q107436988,http://commons.wikimedia.org/wiki/Special:FilePath/Friedl%C3%A4nder%20-%20Early%20Netherlandish%20Painting%2C%20vol.%201%2C%20pl.%20081-1.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q111672988,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens%20circle%20-%20The%20Christ%20Child%20with%20the%20Infant%20Saint%20John%20the%20Baptist%20in%20a%20landscape%202010%20CKS%2007863%200129.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q114744954,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20von%20Frankfurt%20-%20Das%20Annentripichon%20der%20Delfter%20Familie%20van%20Beest%20%28Dirck%20van%20Heemskerck%20van%20Beest%29.jpeg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q116296394,http://commons.wikimedia.org/wiki/Special:FilePath/Maestro%20della%20leggenda%20di%20sant%27orsola%2C%20sant%27anna%20metterza%20tra%20i%20ss.%20g%2C%20battista%2C%20luigi%2C%20caterina%20e%20barbara%2C%201475-1500%2C%2001.JPG,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q116913627,http://commons.wikimedia.org/wiki/Special:FilePath/Sainte%20famille%20dans%20un%20paysage.JPG,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q117205346,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Candid%20-%20Virgin%20with%20child%2C%20St%20John%20the%20Baptist%2C%20St%20Anna%20and%20St%20Catherine%20of%20Alexandria.jpg,11H(JOHN THE BAPTIST)
http://www.wikidata.org/entity/Q1087249,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20giving%20the%20Keys%20of%20Heaven%20to%20St.%20Peter%20by%20Peter%20Paul%20Rubens%20-%20Gem%C3%A4ldegalerie%20-%20Berlin%20-%20Germany%202017.jpg,11H(PETER)
http://www.wikidata.org/entity/Q2842584,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Saint%20Peter%20and%20Saint%20Paul%20-%20Google%20Art%20Project.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3464027,http://commons.wikimedia.org/wiki/Special:FilePath/Giotto%20di%20Bondone%20-%20St%20Peter%201%20-%20WGA09157.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3842557,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20The%20Virgin%20and%20Child%20with%20Saint%20Andrew%20and%20Saint%20Peter%20%28unfinished%29%20-%20NG%201190%20-%20National%20Galleries%20of%20Scotland.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3842591,http://commons.wikimedia.org/wiki/Special:FilePath/Tiziano%20Vecellio%20-%20Pala%20di%20Serravalle%20%281542-47%29.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3947796,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20del%20Cossa%20017.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3947815,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Crivelli%20-%20Saint%20Peter%20the%20Apostle%20-%2028.8%20-%20Detroit%20Institute%20of%20Arts.jpg,11H(PETER)
http://www.wikidata.org/entity/Q3947822,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20St.%20Peter%20in%20Prison%20%28The%20Apostle%20Peter%20Kneeling%29%20-%20Google%20Art%20Project.jpg,11H(PETER)
